customer_id,recent_purchase,recency,frequency,monetary,R 점수,F 점수,M 점수,RFM세그먼트,RFM스코어,,,R,,F,M
16270,2010-12-21 14:26:00 UTC,354,54,1141.24,1,3,3,133,7,,,,,,
13532,2011-11-06 12:25:00 UTC,34,66,210.31,3,3,1,331,7,,,,,,
14472,2011-08-28 11:01:00 UTC,104,265,1852.67,2,4,4,244,10,,,,,,
14592,2011-11-04 16:35:00 UTC,36,158,557.94,3,4,2,342,9,,,,,,
14339,2011-04-11 11:06:00 UTC,243,14,309.52,1,1,2,112,4,,,,,,
18044,2011-12-05 14:26:00 UTC,5,127,2088.6,4,4,4,444,12,,,,,,
16855,2011-11-16 12:03:00 UTC,24,19,328.4,3,2,2,322,7,,,,,,
17829,2011-02-14 12:46:00 UTC,299,30,889.24,1,2,3,123,6,,,,,,
13845,2011-10-06 08:25:00 UTC,65,9,312.98,2,1,2,212,5,,,,,,
15322,2011-09-15 09:34:00 UTC,86,42,679.68,2,3,3,233,8,,,,,,
17796,2011-10-30 15:38:00 UTC,41,81,690,3,3,3,333,9,,,,,,
14030,2011-11-21 16:48:00 UTC,19,242,2358.84,3,4,4,344,11,,,,,,
15333,2011-05-15 13:27:00 UTC,209,16,1028.56,1,1,3,113,5,,,,,,
15366,2011-09-25 15:01:00 UTC,76,44,602.51,2,3,2,232,7,,,,,,
15135,2011-04-14 19:16:00 UTC,240,9,139.05,1,1,1,111,3,,,,,,
14426,2011-11-16 12:25:00 UTC,24,224,4481.67,3,4,4,344,11,,,,,,
16455,2011-10-07 12:17:00 UTC,64,99,1841.18,2,4,4,244,10,,,,,,
18095,2011-01-31 12:50:00 UTC,313,21,580.05,1,2,2,122,5,,,,,,
15811,2011-11-17 15:31:00 UTC,23,133,2218.62,3,4,4,344,11,,,,,,
16126,2011-11-10 16:03:00 UTC,30,117,6287.77,3,4,4,344,11,,,,,,
14171,2011-09-02 16:43:00 UTC,99,58,363.79,2,3,2,232,7,,,,,,
14116,2011-11-20 10:29:00 UTC,20,72,1382.74,3,3,3,333,9,,,,,,
13373,2011-10-10 10:51:00 UTC,61,158,3312.25,2,4,4,244,10,,,,,,
16963,2011-06-05 13:48:00 UTC,188,7,110.55,1,1,1,111,3,,,,,,
17509,2011-10-13 10:26:00 UTC,58,364,6083.64,2,4,4,244,10,,,,,,
13177,2011-10-06 09:56:00 UTC,65,17,282.45,2,2,1,221,5,,,,,,
15754,2011-10-19 14:40:00 UTC,52,28,458.57,2,2,2,222,6,,,,,,
15582,2011-11-15 09:55:00 UTC,25,44,682.91,3,3,3,333,9,,,,,,
18150,2011-11-07 16:49:00 UTC,33,37,566.58,3,2,2,322,7,,,,,,
13040,2011-12-01 10:38:00 UTC,9,43,676.99,4,3,3,433,10,,,,,,
12984,2011-11-21 12:37:00 UTC,19,4,97.5,3,1,1,311,5,,,,,,
12910,2011-11-16 14:28:00 UTC,24,75,3075.04,3,3,4,334,10,,,,,,
15687,2011-12-01 08:33:00 UTC,9,166,2993.1,4,4,4,444,12,,,,,,
15228,2011-10-04 13:56:00 UTC,67,125,3386.71,2,4,4,244,10,,,,,,
13035,2011-09-27 08:57:00 UTC,74,27,921.88,2,2,3,223,7,,,,,,
16633,2011-11-22 13:41:00 UTC,18,152,2883.1,3,4,4,344,11,,,,,,
13310,2011-11-11 17:23:00 UTC,29,72,1132.03,3,3,3,333,9,,,,,,
13308,2011-11-17 09:31:00 UTC,23,54,1385.51,3,3,3,333,9,,,,,,
14537,2011-10-13 10:54:00 UTC,58,10,355.56,2,1,2,212,5,,,,,,
16529,2011-06-02 17:23:00 UTC,191,30,455.25,1,2,2,122,5,,,,,,
15429,2011-11-13 12:28:00 UTC,27,82,397.35,3,3,2,332,8,,,,,,
18110,2011-11-20 12:34:00 UTC,20,37,198.8,3,2,1,321,6,,,,,,
13226,2011-03-11 14:35:00 UTC,274,16,108.21,1,1,1,111,3,,,,,,
16339,2011-02-28 13:41:00 UTC,285,18,94.05,1,2,1,121,4,,,,,,
16085,2011-11-16 13:24:00 UTC,24,167,981.51,3,4,3,343,10,,,,,,
15339,2011-10-04 12:51:00 UTC,67,86,574.07,2,3,2,232,7,,,,,,
14957,2011-03-31 17:59:00 UTC,254,12,58.49,1,1,1,111,3,,,,,,
17672,2011-10-20 14:18:00 UTC,51,110,3178.17,2,4,4,244,10,,,,,,
15121,2011-10-20 14:51:00 UTC,51,28,457.72,2,2,2,222,6,,,,,,
13842,2011-10-12 10:51:00 UTC,59,206,3385.62,2,4,4,244,10,,,,,,
13336,2011-09-23 14:05:00 UTC,78,51,795.12,2,3,3,233,8,,,,,,
14140,2011-12-06 09:05:00 UTC,4,66,935.05,4,3,3,433,10,,,,,,
15424,2011-03-30 13:02:00 UTC,255,17,383.34,1,2,2,122,5,,,,,,
16203,2011-10-12 12:31:00 UTC,59,35,592.9,2,2,2,222,6,,,,,,
18260,2011-06-20 12:37:00 UTC,173,133,2628.35,1,4,4,144,9,,,,,,
18261,2011-10-27 15:36:00 UTC,44,21,324.24,3,2,2,322,7,,,,,,
16743,2011-11-10 13:13:00 UTC,30,190,2213.13,3,4,4,344,11,,,,,,
14466,2011-11-10 14:07:00 UTC,30,72,2272.4,3,3,4,334,10,,,,,,
17037,2011-09-13 12:49:00 UTC,88,75,1267.32,2,3,3,233,8,,,,,,
12695,2011-12-02 13:22:00 UTC,8,27,582.1,4,2,2,422,8,,,,,,
17048,2011-08-14 11:49:00 UTC,118,43,925.35,2,3,3,233,8,,,,,,
15265,2011-07-11 14:46:00 UTC,152,82,1506.12,1,3,3,133,7,,,,,,
16045,2011-08-12 12:41:00 UTC,120,83,1340.7,2,3,3,233,8,,,,,,
15539,2011-12-02 13:36:00 UTC,8,41,538.46,4,3,2,432,9,,,,,,
15289,2011-11-10 13:49:00 UTC,30,58,939.78,3,3,3,333,9,,,,,,
13500,2011-11-16 15:35:00 UTC,24,65,1166.77,3,3,3,333,9,,,,,,
16834,2011-04-26 09:37:00 UTC,228,24,413.46,1,2,2,122,5,,,,,,
16092,2011-08-17 10:46:00 UTC,115,51,817.86,2,3,3,233,8,,,,,,
18142,2011-07-05 13:19:00 UTC,158,15,1019.52,1,1,3,113,5,,,,,,
14824,2011-11-29 14:20:00 UTC,11,29,1127.71,4,2,3,423,9,,,,,,
15348,2011-09-28 13:17:00 UTC,73,9,158.04,2,1,1,211,4,,,,,,
14840,2011-03-17 12:00:00 UTC,268,4,62.85,1,1,1,111,3,,,,,,
13305,2011-12-05 15:15:00 UTC,5,81,2000.86,4,3,4,434,11,,,,,,
18172,2011-11-25 11:12:00 UTC,15,189,7561.68,4,4,4,444,12,,,,,,
18231,2011-05-31 14:18:00 UTC,193,123,2071.77,1,4,4,144,9,,,,,,
14457,2011-02-02 09:39:00 UTC,311,4,113.64,1,1,1,111,3,,,,,,
14776,2011-10-19 15:34:00 UTC,52,117,2538.3,2,4,4,244,10,,,,,,
14789,2011-11-11 08:59:00 UTC,29,6,197.64,3,1,1,311,5,,,,,,
13276,2011-10-07 12:44:00 UTC,64,30,590.93,2,2,2,222,6,,,,,,
13763,2011-10-07 15:13:00 UTC,64,15,1714.96,2,1,4,214,7,,,,,,
15163,2011-11-21 13:10:00 UTC,19,29,304.47,3,2,1,321,6,,,,,,
16611,2011-06-06 15:46:00 UTC,187,10,129.49,1,1,1,111,3,,,,,,
14350,2011-03-10 14:14:00 UTC,275,18,282.93,1,2,1,121,4,,,,,,
12571,2011-10-31 10:19:00 UTC,40,34,519.61,3,2,2,322,7,,,,,,
18213,2011-04-17 10:21:00 UTC,237,15,232.48,1,1,1,111,3,,,,,,
16211,2011-09-12 12:11:00 UTC,89,23,547.02,2,2,2,222,6,,,,,,
12885,2011-10-07 13:40:00 UTC,64,71,1175.22,2,3,3,233,8,,,,,,
18276,2011-10-27 10:54:00 UTC,44,14,335.86,3,1,2,312,6,,,,,,
15243,2011-09-26 14:12:00 UTC,75,22,316.68,2,2,2,222,6,,,,,,
14480,2011-11-28 16:35:00 UTC,12,13,279.05,4,1,1,411,6,,,,,,
15253,2011-11-23 16:22:00 UTC,17,53,918.2,4,3,3,433,10,,,,,,
13974,2011-10-21 14:41:00 UTC,50,28,413.59,3,2,2,322,7,,,,,,
14248,2011-01-25 14:45:00 UTC,319,8,302.58,1,1,1,111,3,,,,,,
16561,2011-12-04 11:50:00 UTC,6,31,511.12,4,2,2,422,8,,,,,,
13238,2011-11-22 15:37:00 UTC,18,31,700.73,3,2,3,323,8,,,,,,
16063,2011-03-24 14:56:00 UTC,261,23,335.32,1,2,2,122,5,,,,,,
16320,2011-06-20 15:25:00 UTC,173,56,1038.46,1,3,3,133,7,,,,,,
17100,2011-11-21 16:36:00 UTC,19,65,971.74,3,3,3,333,9,,,,,,
16846,2011-10-20 13:55:00 UTC,51,11,214.32,2,1,1,211,4,,,,,,
15592,2011-10-24 08:59:00 UTC,47,24,388.58,3,2,2,322,7,,,,,,
18160,2011-10-13 15:50:00 UTC,58,39,638.06,2,2,2,222,6,,,,,,
14844,2011-10-07 10:41:00 UTC,64,130,3189.81,2,4,4,244,10,,,,,,
12936,2011-11-22 17:32:00 UTC,18,62,1063.9,3,3,3,333,9,,,,,,
16413,2011-10-14 12:08:00 UTC,57,31,262.2,2,2,1,221,5,,,,,,
13467,2011-11-29 10:01:00 UTC,11,98,1071.91,4,4,3,443,11,,,,,,
16140,2011-10-05 12:15:00 UTC,66,35,725.18,2,2,3,223,7,,,,,,
17434,2011-12-07 13:16:00 UTC,3,134,2373.82,4,4,4,444,12,,,,,,
15185,2011-09-30 14:06:00 UTC,71,21,310.62,2,2,2,222,6,,,,,,
14756,2011-11-24 18:13:00 UTC,16,38,738.96,4,2,3,423,9,,,,,,
16552,2011-04-11 10:04:00 UTC,243,17,379.73,1,2,2,122,5,,,,,,
16309,2011-08-25 15:35:00 UTC,107,42,706.57,2,3,3,233,8,,,,,,
13255,2011-11-30 13:14:00 UTC,10,13,399.51,4,1,2,412,7,,,,,,
12999,2011-05-27 13:24:00 UTC,197,28,455.88,1,2,2,122,5,,,,,,
13357,2011-03-27 13:56:00 UTC,258,89,609.4,1,3,2,132,6,,,,,,
16727,2010-12-10 13:48:00 UTC,365,44,256.32,1,3,1,131,5,,,,,,
18010,2011-03-28 12:27:00 UTC,257,14,174.8,1,1,1,111,3,,,,,,
17410,2011-11-23 15:46:00 UTC,17,64,1214.72,4,3,3,433,10,,,,,,
17430,2011-11-07 09:24:00 UTC,33,14,265.76,3,1,1,311,5,,,,,,
16184,2011-10-06 17:43:00 UTC,65,45,1158.79,2,3,3,233,8,,,,,,
12922,2011-07-01 15:35:00 UTC,162,28,405.38,1,2,2,122,5,,,,,,
16763,2011-05-25 11:52:00 UTC,199,23,611.85,1,2,2,122,5,,,,,,
16099,2011-10-20 13:13:00 UTC,51,39,731.9,2,2,3,223,7,,,,,,
15608,2011-11-11 13:20:00 UTC,29,60,1093.68,3,3,3,333,9,,,,,,
14089,2011-10-14 10:38:00 UTC,57,13,158.75,2,1,1,211,4,,,,,,
15145,2011-12-05 17:21:00 UTC,5,67,1194.73,4,3,3,433,10,,,,,,
15671,2011-11-21 12:43:00 UTC,19,78,2657.13,3,3,4,334,10,,,,,,
15419,2011-11-15 09:23:00 UTC,25,8,135.86,3,1,1,311,5,,,,,,
17481,2011-12-06 12:28:00 UTC,4,82,1255.59,4,3,3,433,10,,,,,,
13927,2011-09-26 12:00:00 UTC,75,21,348.99,2,2,2,222,6,,,,,,
14708,2011-12-07 08:21:00 UTC,3,28,1126.37,4,2,3,423,9,,,,,,
12919,2011-12-01 13:47:00 UTC,9,50,1335.19,4,3,3,433,10,,,,,,
17017,2011-12-07 09:32:00 UTC,3,252,8694.26,4,4,4,444,12,,,,,,
13449,2011-11-16 08:28:00 UTC,24,19,291.88,3,2,1,321,6,,,,,,
12944,2011-11-04 11:04:00 UTC,36,30,604.51,3,2,2,322,7,,,,,,
17597,2011-05-10 11:54:00 UTC,214,55,2044.37,1,3,4,134,8,,,,,,
13502,2011-11-23 10:39:00 UTC,17,18,292,4,2,1,421,7,,,,,,
15806,2011-10-24 14:35:00 UTC,47,31,784.58,3,2,3,323,8,,,,,,
14586,2011-03-08 10:04:00 UTC,277,19,237.36,1,2,1,121,4,,,,,,
13417,2011-12-05 08:49:00 UTC,5,28,640.83,4,2,2,422,8,,,,,,
13804,2011-11-09 12:32:00 UTC,31,135,2588.39,3,4,4,344,11,,,,,,
16913,2011-02-22 12:56:00 UTC,291,8,113.44,1,1,1,111,3,,,,,,
18037,2011-07-08 13:39:00 UTC,155,19,70.02,1,2,1,121,4,,,,,,
15965,2011-11-22 16:44:00 UTC,18,111,808.87,3,4,3,343,10,,,,,,
14448,2011-11-30 13:50:00 UTC,10,20,375.35,4,2,2,422,8,,,,,,
17006,2011-12-05 12:09:00 UTC,5,44,781.78,4,3,3,433,10,,,,,,
13536,2011-12-08 16:38:00 UTC,2,178,3444.39,4,4,4,444,12,,,,,,
16648,2011-10-28 08:58:00 UTC,43,19,290.66,3,2,1,321,6,,,,,,
13332,2011-11-25 13:30:00 UTC,15,21,350.9,4,2,2,422,8,,,,,,
14109,2011-09-28 10:18:00 UTC,73,9,144.2,2,1,1,211,4,,,,,,
15440,2011-10-16 12:16:00 UTC,55,62,383.68,2,3,2,232,7,,,,,,
17499,2011-02-23 09:14:00 UTC,290,40,622.88,1,2,2,122,5,,,,,,
15208,2011-12-08 17:24:00 UTC,2,42,870.12,4,3,3,433,10,,,,,,
13482,2011-04-21 17:03:00 UTC,233,11,184.64,1,1,1,111,3,,,,,,
16385,2011-10-10 13:12:00 UTC,61,57,554.86,2,3,2,232,7,,,,,,
16113,2011-06-09 16:16:00 UTC,184,30,161.38,1,2,1,121,4,,,,,,
14357,2011-10-27 16:23:00 UTC,44,40,225.12,3,2,1,321,6,,,,,,
14625,2011-05-27 15:32:00 UTC,197,53,899.63,1,3,3,133,7,,,,,,
15681,2011-11-14 16:30:00 UTC,26,53,1426.16,3,3,3,333,9,,,,,,
13986,2011-11-22 15:00:00 UTC,18,13,320.46,3,1,2,312,6,,,,,,
16337,2011-11-03 10:03:00 UTC,37,10,151.05,3,1,1,311,5,,,,,,
17880,2010-12-10 10:21:00 UTC,365,26,458.92,1,2,2,122,5,,,,,,
17052,2011-11-11 14:50:00 UTC,29,83,399.09,3,3,2,332,8,,,,,,
16324,2011-08-03 12:58:00 UTC,129,111,408.59,2,4,2,242,8,,,,,,
13603,2011-11-13 15:57:00 UTC,27,27,164.34,3,2,1,321,6,,,,,,
17664,2011-11-21 11:29:00 UTC,19,43,604.64,3,3,2,332,8,,,,,,
15115,2011-11-21 14:59:00 UTC,19,21,340.11,3,2,2,322,7,,,,,,
16688,2011-12-08 15:24:00 UTC,2,62,1260.86,4,3,3,433,10,,,,,,
17521,2011-11-10 11:22:00 UTC,30,45,723.21,3,3,3,333,9,,,,,,
16810,2011-05-31 15:32:00 UTC,193,15,309.54,1,1,2,112,4,,,,,,
15312,2011-09-25 13:10:00 UTC,76,47,924.85,2,3,3,233,8,,,,,,
14334,2011-11-23 10:01:00 UTC,17,162,2552.21,4,4,4,444,12,,,,,,
16947,2011-04-18 09:38:00 UTC,236,21,406.48,1,2,2,122,5,,,,,,
13716,2011-03-15 13:49:00 UTC,270,21,138.28,1,2,1,121,4,,,,,,
12886,2011-10-03 10:09:00 UTC,68,82,1378.4,2,3,3,233,8,,,,,,
14765,2011-11-10 19:53:00 UTC,30,39,254.11,3,2,1,321,6,,,,,,
16594,2011-09-25 14:08:00 UTC,76,53,181.09,2,3,1,231,6,,,,,,
17904,2011-11-18 12:57:00 UTC,22,34,181.07,3,2,1,321,6,,,,,,
17489,2011-10-12 08:56:00 UTC,59,29,376.64,2,2,2,222,6,,,,,,
15790,2011-11-29 14:53:00 UTC,11,34,218.75,4,2,1,421,7,,,,,,
18219,2011-12-07 11:43:00 UTC,3,114,2069.77,4,4,4,444,12,,,,,,
14655,2011-12-01 16:28:00 UTC,9,49,1932.23,4,3,4,434,11,,,,,,
16245,2011-11-16 10:14:00 UTC,24,90,1413.66,3,3,3,333,9,,,,,,
15239,2011-11-29 14:14:00 UTC,11,49,780.59,4,3,3,433,10,,,,,,
16225,2011-10-26 08:30:00 UTC,45,134,1096.32,3,4,3,343,10,,,,,,
15205,2011-09-15 19:36:00 UTC,86,37,653.24,2,2,2,222,6,,,,,,
16247,2011-06-22 14:23:00 UTC,171,16,114.56,1,1,1,111,3,,,,,,
13203,2011-11-30 10:45:00 UTC,10,57,869.46,4,3,3,433,10,,,,,,
17772,2011-11-29 11:05:00 UTC,11,50,173.45,4,3,1,431,8,,,,,,
16361,2011-11-30 12:32:00 UTC,10,104,891.21,4,4,3,443,11,,,,,,
13805,2011-10-18 14:50:00 UTC,53,13,924.6,2,1,3,213,6,,,,,,
16533,2011-11-20 13:08:00 UTC,20,176,1082.81,3,4,3,343,10,,,,,,
14157,2011-11-20 11:32:00 UTC,20,46,424.89,3,3,2,332,8,,,,,,
17777,2011-11-15 12:02:00 UTC,25,190,647.56,3,4,2,342,9,,,,,,
17561,2011-11-20 12:53:00 UTC,20,45,165.12,3,3,1,331,7,,,,,,
16445,2011-11-06 12:32:00 UTC,34,63,230.51,3,3,1,331,7,,,,,,
14731,2011-10-23 15:54:00 UTC,48,45,380.02,3,3,2,332,8,,,,,,
14041,2011-03-18 13:25:00 UTC,267,21,141.41,1,2,1,121,4,,,,,,
16482,2011-11-24 12:33:00 UTC,16,18,220.62,4,2,1,421,7,,,,,,
15318,2011-12-06 11:30:00 UTC,4,33,312.62,4,2,2,422,8,,,,,,
15238,2011-11-10 14:28:00 UTC,30,50,1071.99,3,3,3,333,9,,,,,,
14218,2011-10-28 10:00:00 UTC,43,12,169.48,3,1,1,311,5,,,,,,
13790,2011-12-05 15:48:00 UTC,5,45,348.8,4,3,2,432,9,,,,,,
12879,2011-10-26 12:24:00 UTC,45,10,573.22,3,1,2,312,6,,,,,,
15480,2011-08-15 14:32:00 UTC,117,45,905.5,2,3,3,233,8,,,,,,
16621,2011-10-19 11:38:00 UTC,52,29,813.48,2,2,3,223,7,,,,,,
17869,2011-08-24 16:16:00 UTC,108,40,428.18,2,2,2,222,6,,,,,,
14345,2011-11-01 09:51:00 UTC,39,6,108.98,3,1,1,311,5,,,,,,
15000,2011-10-23 11:42:00 UTC,48,77,490.52,3,3,2,332,8,,,,,,
13593,2011-08-23 13:35:00 UTC,109,127,2011.88,2,4,4,244,10,,,,,,
14618,2011-11-30 13:45:00 UTC,10,16,553.44,4,1,2,412,7,,,,,,
16711,2011-12-06 16:32:00 UTC,4,22,1651.03,4,2,3,423,9,,,,,,
16566,2011-11-24 16:34:00 UTC,16,18,614.66,4,2,2,422,8,,,,,,
13994,2011-12-06 11:05:00 UTC,4,148,2274.14,4,4,4,444,12,,,,,,
17978,2010-12-09 14:05:00 UTC,366,12,300.92,1,1,1,111,3,,,,,,
16003,2011-11-10 09:57:00 UTC,30,103,2735.37,3,4,4,344,11,,,,,,
15576,2011-11-02 12:03:00 UTC,38,43,921.37,3,3,3,333,9,,,,,,
13787,2011-09-25 12:06:00 UTC,76,31,309.04,2,2,2,222,6,,,,,,
18171,2011-10-12 09:13:00 UTC,59,54,1231.31,2,3,3,233,8,,,,,,
13271,2011-11-02 14:31:00 UTC,38,87,211.49,3,3,1,331,7,,,,,,
13497,2011-03-02 09:04:00 UTC,283,19,348.05,1,2,2,122,5,,,,,,
16718,2010-12-05 13:03:00 UTC,370,44,606.05,1,3,2,132,6,,,,,,
15450,2011-11-09 17:11:00 UTC,31,30,429.84,3,2,2,322,7,,,,,,
17761,2011-11-07 10:23:00 UTC,33,19,712.78,3,2,3,323,8,,,,,,
15315,2011-10-06 12:51:00 UTC,65,37,570.5,2,2,2,222,6,,,,,,
13878,2011-10-16 12:19:00 UTC,55,35,1271.57,2,2,3,223,7,,,,,,
16800,2011-11-28 14:06:00 UTC,12,156,1162.65,4,4,3,443,11,,,,,,
15428,2011-11-24 16:54:00 UTC,16,6,93.78,4,1,1,411,6,,,,,,
15692,2011-11-11 14:12:00 UTC,29,12,191.04,3,1,1,311,5,,,,,,
17345,2011-11-24 15:03:00 UTC,16,83,519.69,4,3,2,432,9,,,,,,
14020,2011-11-23 09:22:00 UTC,17,39,642.8,4,2,2,422,8,,,,,,
15344,2011-12-09 10:45:00 UTC,1,26,563.94,4,2,2,422,8,,,,,,
16518,2011-10-09 15:04:00 UTC,62,40,484.32,2,2,2,222,6,,,,,,
17230,2011-03-20 16:12:00 UTC,265,69,3638.41,1,3,4,134,8,,,,,,
14594,2011-12-02 13:28:00 UTC,8,52,363.33,4,3,2,432,9,,,,,,
13833,2011-07-03 13:27:00 UTC,160,28,383.85,1,2,2,122,5,,,,,,
14100,2011-07-25 11:01:00 UTC,138,25,191.95,2,2,1,221,5,,,,,,
14102,2011-12-04 15:38:00 UTC,6,58,1105.88,4,3,3,433,10,,,,,,
18212,2011-01-17 16:14:00 UTC,327,34,216.07,1,2,1,121,4,,,,,,
16933,2011-12-08 12:54:00 UTC,2,44,563.23,4,3,2,432,9,,,,,,
14379,2011-10-26 16:43:00 UTC,45,46,348.1,3,3,2,332,8,,,,,,
13617,2011-10-30 13:50:00 UTC,41,44,544.18,3,3,2,332,8,,,,,,
17214,2011-10-10 13:17:00 UTC,61,101,1059.12,2,4,3,243,9,,,,,,
17217,2011-04-19 17:19:00 UTC,235,9,113.5,1,1,1,111,3,,,,,,
18008,2011-09-30 15:17:00 UTC,71,30,2116.19,2,2,4,224,8,,,,,,
14173,2011-11-29 11:54:00 UTC,11,29,450.84,4,2,2,422,8,,,,,,
15454,2010-12-12 14:21:00 UTC,363,25,179.1,1,2,1,121,4,,,,,,
13673,2011-11-21 12:11:00 UTC,19,60,387.44,3,3,2,332,8,,,,,,
14698,2011-12-08 12:26:00 UTC,2,200,1217.27,4,4,3,443,11,,,,,,
17263,2011-05-15 14:32:00 UTC,209,23,63.44,1,2,1,121,4,,,,,,
16498,2011-07-01 15:07:00 UTC,162,15,100.97,1,1,1,111,3,,,,,,
14975,2011-10-13 14:08:00 UTC,58,11,279.94,2,1,1,211,4,,,,,,
16261,2011-11-22 17:23:00 UTC,18,119,728.54,3,4,3,343,10,,,,,,
17312,2011-07-24 11:52:00 UTC,139,14,644.3,2,1,2,212,5,,,,,,
14518,2011-10-06 14:43:00 UTC,65,16,174.37,2,1,1,211,4,,,,,,
16823,2011-04-26 15:00:00 UTC,228,38,358.38,1,2,2,122,5,,,,,,
17081,2011-11-14 12:56:00 UTC,26,63,288.91,3,3,1,331,7,,,,,,
15552,2011-05-06 14:47:00 UTC,218,17,90.12,1,2,1,121,4,,,,,,
17344,2011-10-24 12:56:00 UTC,47,31,157.62,3,2,1,321,6,,,,,,
17608,2011-11-06 13:06:00 UTC,34,56,191.99,3,3,1,331,7,,,,,,
15050,2011-11-14 16:17:00 UTC,26,76,1737.69,3,3,4,334,10,,,,,,
17889,2011-05-11 16:26:00 UTC,213,20,201.37,1,2,1,121,4,,,,,,
16866,2011-07-22 10:06:00 UTC,141,11,207.74,2,1,1,211,4,,,,,,
18149,2011-10-20 12:04:00 UTC,51,16,612.08,2,1,2,212,5,,,,,,
17639,2011-03-08 15:22:00 UTC,277,7,108.5,1,1,1,111,3,,,,,,
16884,2011-11-02 11:52:00 UTC,38,26,429.84,3,2,2,322,7,,,,,,
14581,2011-11-23 12:39:00 UTC,17,17,138.6,4,2,1,421,7,,,,,,
14332,2011-11-17 11:54:00 UTC,23,25,840.21,3,2,3,323,8,,,,,,
14077,2011-10-30 12:35:00 UTC,41,42,499.42,3,3,2,332,8,,,,,,
15881,2011-01-31 16:59:00 UTC,313,29,501.39,1,2,2,122,5,,,,,,
13322,2011-11-22 14:21:00 UTC,18,25,199.48,3,2,1,321,6,,,,,,
17942,2011-12-02 10:45:00 UTC,8,2,77.5,4,1,1,411,6,,,,,,
17980,2011-06-27 12:01:00 UTC,166,30,811.45,1,2,3,123,6,,,,,,
16207,2011-11-14 13:51:00 UTC,26,19,394.38,3,2,2,322,7,,,,,,
17244,2011-10-17 15:19:00 UTC,54,31,954.9,2,2,3,223,7,,,,,,
13193,2011-10-09 14:30:00 UTC,62,25,112.08,2,2,1,221,5,,,,,,
16018,2011-10-31 14:13:00 UTC,40,28,408.9,3,2,2,322,7,,,,,,
17832,2011-10-21 11:43:00 UTC,50,61,155.37,3,3,1,331,7,,,,,,
15017,2011-11-06 10:33:00 UTC,34,20,125.58,3,2,1,321,6,,,,,,
15280,2011-06-20 17:14:00 UTC,173,16,113.12,1,1,1,111,3,,,,,,
18105,2011-11-02 12:04:00 UTC,38,18,113.48,3,2,1,321,6,,,,,,
14803,2011-06-30 13:58:00 UTC,163,44,845.55,1,3,3,133,7,,,,,,
16877,2011-11-27 13:47:00 UTC,13,156,846.62,4,4,3,443,11,,,,,,
13596,2011-12-04 12:01:00 UTC,6,146,664.11,4,4,2,442,10,,,,,,
15673,2011-09-12 16:12:00 UTC,89,138,2726.23,2,4,4,244,10,,,,,,
15696,2011-11-06 14:02:00 UTC,34,168,2711.11,3,4,4,344,11,,,,,,
13681,2011-11-22 11:13:00 UTC,18,57,827.83,3,3,3,333,9,,,,,,
17357,2011-11-15 16:30:00 UTC,25,44,384.39,3,3,2,332,8,,,,,,
15722,2011-11-04 11:43:00 UTC,36,67,2211.21,3,3,4,334,10,,,,,,
16878,2011-09-16 17:39:00 UTC,85,3,13.3,2,1,1,211,4,,,,,,
12940,2011-10-16 12:09:00 UTC,55,96,899.69,2,3,3,233,8,,,,,,
15435,2011-11-17 16:39:00 UTC,23,29,149.29,3,2,1,321,6,,,,,,
15116,2011-11-22 12:25:00 UTC,18,45,1352.75,3,3,3,333,9,,,,,,
12561,2011-02-10 11:39:00 UTC,303,16,238.85,1,1,1,111,3,,,,,,
15201,2011-09-13 14:53:00 UTC,88,69,1236.54,2,3,3,233,8,,,,,,
12651,2011-01-09 12:46:00 UTC,335,9,114,1,1,1,111,3,,,,,,
13229,2011-04-28 12:07:00 UTC,226,10,160.95,1,1,1,111,3,,,,,,
13130,2011-09-06 15:30:00 UTC,95,2,64,2,1,1,211,4,,,,,,
16152,2011-03-16 09:47:00 UTC,269,29,1829.04,1,2,4,124,7,,,,,,
16897,2011-02-13 15:02:00 UTC,300,37,289.78,1,2,1,121,4,,,,,,
13760,2011-10-16 16:13:00 UTC,55,57,286.79,2,3,1,231,6,,,,,,
15438,2011-07-31 14:19:00 UTC,132,25,156.58,2,2,1,221,5,,,,,,
16883,2011-06-05 12:51:00 UTC,188,37,272.48,1,2,1,121,4,,,,,,
17877,2011-06-22 13:00:00 UTC,171,12,237.61,1,1,1,111,3,,,,,,
14948,2011-11-16 17:16:00 UTC,24,63,1101.97,3,3,3,333,9,,,,,,
16676,2011-11-06 12:01:00 UTC,34,89,1592.12,3,3,3,333,9,,,,,,
12982,2011-04-11 11:51:00 UTC,243,28,390.54,1,2,2,122,5,,,,,,
17698,2011-03-24 11:34:00 UTC,261,8,154.95,1,1,1,111,3,,,,,,
13990,2011-05-10 15:19:00 UTC,214,16,311.3,1,1,2,112,4,,,,,,
17578,2011-05-05 18:38:00 UTC,219,5,143.46,1,1,1,111,3,,,,,,
13611,2011-09-11 14:51:00 UTC,90,72,1154.4,2,3,3,233,8,,,,,,
13065,2010-12-01 16:52:00 UTC,374,14,205.86,1,1,1,111,3,,,,,,
13455,2011-11-15 11:21:00 UTC,25,46,1058.34,3,3,3,333,9,,,,,,
17655,2011-11-29 11:34:00 UTC,11,91,2638.94,4,3,4,434,11,,,,,,
13496,2011-11-29 10:58:00 UTC,11,35,653.33,4,2,2,422,8,,,,,,
